Mesin_ID;Siklus_Waktu;Suhu_Total_Kompresi_HPC;Suhu_Total_Turbin_LPT;Rasio_Tekanan_Mesin;Tekanan_Statis_Ruang_Bakar;Rasio_Aliran_Bahan_Bakar;Kecepatan_Poros_Koreksi;Sisa_Umur_RUL
71;43;159189;14053;904269;4756;52086;812395;165
71;44;158616;14022;90366;4746;52197;813067;164
71;45;15903;140675;905866;4746;52105;81290;163
71;46;158782;140688;905081;4747;52164;812593;162
71;47;158874;140924;904326;4746;52142;812746;161
71;48;158979;14060;903699;4746;52158;813482;160
71;49;158946;139852;904741;4749;52162;812452;159
71;50;159344;139915;905173;4771;52167;813054;158
71;51;158949;140894;90529;4753;52169;813125;157
71;52;158393;141214;904725;4762;52118;812797;156
71;53;15892;140938;904391;4745;52157;812388;155
71;54;158839;139921;904613;4764;52124;812627;154
71;55;158757;140825;904425;475;52143;812695;153
71;56;158996;14096;904169;4747;52143;812317;152
71;57;158583;141061;904562;4747;52093;812681;151
71;58;15889;140806;90425;4731;52145;812772;150
71;59;159242;140898;904641;4741;52127;812858;149
71;60;15895;140405;904742;4747;52144;812521;148
71;61;159141;140294;904895;4744;52176;812772;147
71;62;159315;140844;904913;4768;52153;812117;146
71;63;158534;140707;905115;4768;52134;813108;145
71;64;159262;140117;904903;4736;52191;81318;144
71;65;158428;140173;90501;4768;52131;812787;143
71;66;158812;140456;905366;4752;5219;813046;142
71;67;158929;140283;905205;4746;52181;813253;141
71;68;158637;140209;904849;4739;52142;81293;140
71;69;159154;14041;904683;4752;5214;813068;139
71;70;158069;140525;904598;4729;5214;813079;138
71;71;158782;140561;905292;4757;52168;813486;137
71;72;159085;140446;905382;4757;52099;813241;136
71;73;159675;140951;905286;4752;52174;812689;135
71;74;159256;14121;905053;4744;52144;81274;134
71;75;159021;141182;905443;4772;52166;813384;133
71;76;158924;141557;905908;4766;52167;812777;132
71;77;158358;140494;905565;4747;52139;813483;131
71;78;159138;140876;905781;476;52204;812584;130
71;79;158988;140129;904294;4758;52182;812747;129
71;80;159463;141242;90532;4747;52151;81323;128
71;81;159019;141476;904642;4745;52125;812932;127
71;82;159026;141018;905002;4754;52102;813309;126
71;83;159231;141527;905354;4739;52135;813415;125
71;84;159376;141399;90538;4729;52086;813298;124
71;85;159207;140794;905633;4768;52138;81304;123
71;86;159054;141034;905505;4744;52165;812553;122
71;87;158681;141167;905347;4754;52153;81319;121
71;88;159165;140569;904864;4752;52185;813069;120
71;89;159426;14095;904911;4751;52147;812665;119
71;90;158381;140826;904647;4733;5214;813015;118
71;91;158904;14115;905743;4755;52162;813312;117
71;92;158745;141054;905635;4762;52178;813233;116
71;93;159203;141451;905124;4766;52089;813376;115
71;94;159153;141132;904658;4743;52109;813385;114
71;95;159574;140702;905314;4748;52137;813471;113
71;96;15813;140769;906159;4744;52099;81369;112
71;97;159044;140599;904899;4761;52125;813422;111
71;98;159655;140201;905653;4745;52174;813273;110
71;99;158972;140918;90562;4741;52131;813269;109
71;100;158857;140557;905576;4734;52167;812587;108
71;101;158852;141037;905476;4743;52158;813381;107
71;102;158779;140393;90475;4739;52194;813837;106
71;103;159157;140755;90597;4757;52135;813671;105
71;104;158721;141137;905668;4758;52176;813865;104
71;105;158893;140726;905607;4754;5217;813832;103
71;106;15909;140695;905388;4745;52125;813362;102
71;107;159314;140727;905563;4757;52144;814144;101
71;108;159018;140728;906041;4753;52174;813089;100
71;109;159335;141186;904908;4751;52159;813495;99
71;110;158579;140528;905257;4769;52128;813435;98
71;111;159355;140516;905741;4757;52205;81419;97
71;112;158401;141261;905222;4769;52122;813531;96
71;113;158824;14138;905715;4763;52151;813377;95
71;114;159653;140903;906403;4743;52126;813394;94
71;115;15948;14070;904857;4759;52136;813906;93
71;116;158746;140951;905618;4768;52178;813901;92
71;117;15904;140813;906242;4763;5216;814012;91
71;118;158479;141157;905873;475;52135;814065;90
71;119;158891;140022;905956;4753;52149;813836;89
71;120;159075;141467;905479;4743;52121;813691;88
71;121;159208;141315;905472;4752;52163;814177;87
71;122;158386;14140;906085;4765;52118;814238;86
71;123;158922;141662;906287;4758;5205;814208;85
71;124;159429;14089;906285;4761;52132;814086;84
71;125;158532;141166;905616;4752;52157;813699;83
71;126;159788;141386;906394;4752;52153;813888;82
71;127;159431;14073;906814;4772;52103;813607;81
71;128;15933;14106;90585;4747;52157;814471;80
71;129;158849;141095;906062;4757;5213;814069;79
71;130;159101;140876;906427;4767;5213;814738;78
71;131;159454;140447;905949;4744;52144;814639;77
71;132;158944;141057;906625;4746;52106;813563;76
71;133;159837;141933;906083;4761;52138;814371;75
71;134;158699;141512;906217;4737;52159;814037;74
71;135;159467;141094;906584;4746;52136;814097;73
71;136;158584;140729;906463;4756;52099;814083;72
71;137;159106;141633;906552;475;52087;814467;71
71;138;159496;141509;906785;478;52135;81413;70
71;139;159315;141445;907238;4759;52135;814372;69
71;140;159355;141933;90673;4741;52152;814123;68
71;141;158394;141273;906292;4759;52155;814593;67
71;142;15836;140634;906756;4752;52121;815045;66
71;143;159613;141405;906677;4771;52095;814767;65
71;144;158771;14089;906998;4785;52136;814525;64
71;145;158876;140805;90717;4766;52142;814286;63
71;146;159291;141529;907087;4766;52134;815315;62
71;147;159403;141477;907223;4763;52146;815025;61
71;148;158236;141854;907211;4763;52125;814803;60
71;149;158941;141116;907269;4763;52169;814833;59
71;150;159262;140297;907663;4758;52134;815268;58
71;151;158658;140982;907573;4752;52063;815201;57
71;152;158601;141863;907491;4774;52128;814928;56
71;153;159378;141446;907888;4756;52084;814789;55
71;154;159747;141145;90765;4759;52105;815769;54
71;155;159839;14154;90863;4777;52106;81509;53
71;156;159334;140807;907875;4768;52131;815121;52
71;157;159756;141108;907338;4772;52142;814808;51
71;158;159028;141423;90796;4774;52124;815552;50
71;159;158652;14164;90764;4785;52093;815098;49
71;160;159274;142436;908325;478;52129;815284;48
71;161;159135;141793;908104;4772;52107;815792;47
71;162;159416;141389;907759;477;52081;815869;46
71;163;159359;141394;908229;4779;52097;816644;45
71;164;15934;141632;908178;4764;5212;816269;44
71;165;159416;141521;909208;4782;52055;815867;43
71;166;159459;141465;908285;4784;52053;81579;42
71;167;159859;141599;908796;4756;52073;816674;41
71;168;159679;14122;908686;4776;52088;816211;40
71;169;15963;140882;908702;4787;5207;816033;39
71;170;15996;141304;909223;4763;5211;816308;38
71;171;160138;141027;909233;4786;52078;816644;37
71;172;158669;141778;909183;4782;52084;817024;36
71;173;159661;141458;909974;4791;52064;81615;35
71;174;159637;141071;909109;4766;52075;816848;34
71;175;159947;141949;909449;4798;52073;81669;33
71;176;159329;142025;909815;4785;52098;816814;32
71;177;159911;141833;910112;4783;52049;817663;31
71;178;159386;142125;909805;4796;52081;81686;30
71;179;159953;141648;910292;4787;52066;817524;29
71;180;159848;142003;909727;4803;52044;817426;28
71;181;159663;141343;911163;4785;52043;817511;27
71;182;16022;142106;910039;4774;52089;817366;26
71;183;159838;142517;911828;4778;52051;818201;25
71;184;159323;141835;91149;4789;52111;818287;24
71;185;159652;142209;911464;4784;52035;818059;23
71;186;159749;142397;911249;4783;52062;81775;22
71;187;159331;141384;911253;4804;52097;818227;21
71;188;159145;142514;911746;4801;52006;818667;20
71;189;159756;142451;911505;4779;52016;818301;19
71;190;159576;141506;911322;4787;51993;819229;18
71;191;160475;142508;912901;481;52026;819252;17
71;192;159871;142294;911914;4782;52075;819178;16
71;193;160002;141696;912513;4782;52055;819075;15
71;194;159697;141979;912677;4787;52033;819196;14
71;195;159026;141957;912833;4806;52099;819498;13
71;196;160281;143038;913138;4803;52097;81956;12
71;197;160285;141732;913593;4788;52087;820365;11
71;198;159101;142166;913778;4786;52022;820384;10
71;199;160076;141982;912971;4782;51988;820371;9
71;200;159791;142816;913379;4802;52018;820536;8
71;201;160553;143289;913797;4799;52027;821004;7
71;202;160022;142572;913995;4786;52039;820753;6
71;203;159668;143254;914424;4814;52051;821241;5
71;204;160325;143207;915193;4809;52069;82163;4
71;205;160532;142145;914482;481;52046;821477;3
71;206;160249;143686;915536;4815;52027;821587;2
71;207;159716;142889;916049;4822;52031;821344;1
71;208;159994;143781;915373;4802;52004;822507;0
72;1;158127;139798;905107;4744;5224;813835;212
72;2;159131;140573;904457;4734;52182;812546;211
72;3;158819;140237;904302;4739;52166;812728;210
72;4;15819;139432;904848;4737;5219;813276;209
72;5;158399;140095;904692;4748;52212;812661;208
72;6;159717;140586;904478;4735;52195;812716;207
72;7;158441;140277;905046;4751;52193;812299;206
72;8;158674;140747;904284;4736;52195;812817;205
72;9;159021;13947;904322;4746;52202;812726;204
72;10;158965;139802;904212;474;52161;813272;203
72;11;158685;140116;904878;4736;52189;813097;202
72;12;158843;140614;903603;4715;52164;812657;201
72;13;158237;14069;904184;4735;52225;813211;200
72;14;158283;139862;903992;4727;52201;812411;199
72;15;158202;140685;904448;472;52185;812589;198
72;16;158499;139883;90481;4737;52227;813176;197
72;17;158992;140361;905121;4739;52201;812909;196
72;18;158933;139685;903826;4733;52178;812671;195
72;19;158778;140667;904994;4739;52217;812829;194
72;20;158424;140674;903954;4736;52194;812321;193
72;21;158849;140455;904026;4736;52195;812909;192
72;22;15886;140056;904804;4733;52186;812219;191
72;23;158737;139745;904022;4731;52153;812378;190
72;24;15865;140468;903447;4734;52154;812596;189
72;25;15904;140009;904614;4724;52216;812816;188
72;26;158833;139769;904253;4736;52165;812931;187
72;27;158179;139442;904568;4714;52248;81323;186
72;28;158449;140361;904231;4726;52184;812523;185
72;29;158928;140587;904091;4757;52169;812238;184
72;30;158693;140273;904702;4734;52275;81310;183
72;31;158702;140426;90443;4729;52185;812627;182
72;32;158769;139631;905196;4751;52244;812889;181
72;33;15851;14025;90530;4734;5222;812701;180
72;34;158984;139916;904422;4718;52183;812787;179
72;35;15835;140021;904724;4734;52265;812854;178
72;36;158933;139631;903926;4719;52206;813058;177
72;37;158782;140374;90460;4748;52191;812959;176
72;38;158028;14000;904728;4724;52206;812805;175
72;39;157968;140416;904456;473;52225;812566;174
72;40;158144;140199;904077;4732;52179;812672;173
72;41;157911;139901;904753;4734;52177;812676;172
72;42;158593;139702;905336;4745;52148;813235;171
72;43;158259;140401;904436;4727;52174;812444;170
72;44;158927;140409;904616;4723;52132;812538;169
72;45;159129;140336;904407;4745;52163;812528;168
72;46;158689;140433;90456;4723;52188;813412;167
72;47;158782;140283;904802;4728;52167;812718;166
72;48;159562;140247;905325;4727;52208;812958;165
72;49;158934;140459;904274;4745;52183;812888;164
72;50;159192;140372;904358;4739;52208;812692;163
72;51;158766;140154;903906;4724;52158;812573;162
72;52;157713;140685;904244;4756;52156;812575;161
72;53;159144;140064;904629;4713;52177;813075;160
72;54;158371;140538;904524;4729;52144;812754;159
72;55;158759;140705;905437;4727;52188;813182;158
72;56;158794;139844;904439;4749;52189;812964;157
72;57;158552;140754;904173;4731;52158;813104;156
72;58;159445;139104;904492;4721;5217;812952;155
72;59;158727;139999;904531;4737;52164;81315;154
72;60;158615;140245;904948;4746;52186;81303;153
72;61;15886;139654;904882;4742;52215;81284;152
72;62;158994;140471;904824;4742;52187;812686;151
72;63;158176;140893;904467;4729;5222;812204;150
72;64;15910;140466;904873;4728;52227;812773;149
72;65;158697;140241;904722;4735;52169;812816;148
72;66;158855;140259;904343;4734;52121;812984;147
72;67;158347;140916;905247;4733;5220;812698;146
72;68;158583;140367;90437;474;52174;813489;145
72;69;158765;140178;90427;4732;52271;812592;144
72;70;158439;140429;904825;4744;52208;813173;143
72;71;158884;140117;904687;4739;52195;812878;142
72;72;158987;14050;904225;4715;52164;812649;141
72;73;15887;14138;904421;4743;52187;812747;140
72;74;158847;140139;903549;4731;52239;812923;139
72;75;158621;14082;905135;4741;52154;812508;138
72;76;158199;14030;904342;4737;52163;812833;137
72;77;158287;140086;904428;4745;52167;812845;136
72;78;15858;140456;904472;4727;52191;812802;135
72;79;159382;139243;904939;4755;52158;812676;134
72;80;15874;140312;905096;4735;52188;812001;133
72;81;158987;14007;904841;474;5221;812655;132
72;82;158556;140995;904543;4724;5216;812912;131
72;83;157648;141049;90486;4761;52203;812634;130
72;84;158722;140673;903882;4732;52188;812563;129
72;85;157713;140305;90373;4741;52223;812821;128
72;86;158597;140809;904932;4743;5220;812335;127
72;87;159204;140834;904438;4741;52193;812828;126
72;88;158967;140752;904727;4734;52153;812521;125
72;89;159098;140476;904982;4744;52194;812749;124
72;90;15855;140405;904089;4746;52148;812621;123
72;91;159176;140254;904335;474;52168;812344;122
72;92;158979;140329;904878;4739;52095;812579;121
72;93;159001;140238;904491;4735;52129;812751;120
72;94;158073;140795;904533;4729;52161;812873;119
72;95;158944;140581;904401;4747;52111;812564;118
72;96;15903;140759;904494;4759;5217;81267;117
72;97;157954;141409;90406;4756;52188;813103;116
72;98;158454;139338;903843;4748;52164;812072;115
72;99;158717;140518;904862;4735;52182;81209;114
72;100;158663;140727;904833;4754;52224;811882;113
72;101;159352;140841;903964;4743;52136;812366;112
72;102;158907;141299;903951;4744;5213;812479;111
72;103;15880;140193;904533;4741;5210;813276;110
72;104;158809;141452;904417;4752;5214;812876;109
72;105;158935;139941;90385;475;5218;813049;108
72;106;158942;140501;904846;4747;52177;812534;107
72;107;159148;140733;904454;4752;52186;812497;106
72;108;15845;140555;904329;4749;52171;812537;105
72;109;158597;141173;903925;4742;52176;812582;104
72;110;15883;140771;904257;4744;52156;812553;103
72;111;15925;14055;904841;4746;52142;812453;102
72;112;15873;140202;904942;4748;52169;812018;101
72;113;158981;140984;904618;4756;52156;812818;100
72;114;158411;140197;904492;4753;52215;812863;99
72;115;158833;140814;904426;4757;52199;812507;98
72;116;158417;140817;905143;4754;52123;812708;97
72;117;159168;141188;904418;4733;52171;812285;96
72;118;158765;140643;904376;4731;52163;812518;95
72;119;158671;141967;904127;4757;52147;812876;94
72;120;15811;141218;904629;4752;52176;812931;93
72;121;158592;141289;904122;4742;52116;812546;92
72;122;158404;140904;904559;4762;52129;811813;91
72;123;15962;140259;904725;4747;5217;812612;90
72;124;158321;140283;904883;4752;52103;812888;89
72;125;15832;140268;904022;4771;52164;81235;88
72;126;159056;140615;903472;4754;52155;812038;87
72;127;159253;140534;904818;4755;52137;812602;86
72;128;158726;141287;90459;4751;52131;812048;85
72;129;159185;140509;903841;4754;52144;812623;84
72;130;15959;141728;904479;4762;52106;81291;83
72;131;158329;140635;904453;4752;52104;812754;82
72;132;158593;141078;903823;4755;52147;812198;81
72;133;158487;141429;903519;4759;52071;812087;80
72;134;158738;140277;90447;4748;5211;812712;79
72;135;159333;141048;903722;4739;52133;812833;78
72;136;159287;141273;904407;475;52168;812836;77
72;137;159117;141319;903889;4722;52122;812498;76
72;138;159188;140731;904622;4743;52129;812975;75
72;139;159343;141519;904267;4759;5213;812028;74
72;140;15943;140719;90358;4768;52103;812779;73
72;141;159356;140746;904635;4761;52138;812016;72
72;142;159316;141191;904786;4765;52136;812827;71
72;143;159117;140948;904255;4766;52097;81244;70
72;144;158802;141797;904655;4749;52098;812604;69
72;145;159063;140737;903091;4758;52104;81193;68
72;146;158652;140907;904499;4737;52081;812574;67
72;147;159302;141188;903468;4753;52113;812273;66
72;148;159075;141582;904488;4736;52146;812283;65
72;149;159165;140471;904857;476;52125;811564;64
72;150;15936;140411;90466;4747;52154;811887;63
72;151;159366;140628;903955;4765;52126;812317;62
72;152;159223;141244;904663;4749;52132;812405;61
72;153;158929;141251;90461;4758;52099;81262;60
72;154;158589;140993;903669;4771;52125;812012;59
72;155;158953;140774;904344;476;52109;811886;58
72;156;158822;141527;903608;4749;52085;812019;57
72;157;158879;140224;904294;4783;52092;812128;56
72;158;159582;140614;904001;4777;52095;812085;55
72;159;159698;141613;904176;478;52088;812545;54
72;160;159927;141275;903894;4756;52077;812011;53
72;161;159237;141824;904199;4769;5208;812512;52
72;162;159416;140801;904417;4768;52069;812348;51
72;163;159062;14193;904416;4756;52084;812412;50
72;164;159117;141376;90434;4781;52039;812127;49
72;165;159806;141862;903585;4761;52049;811235;48
72;166;159746;14126;904329;4758;52111;811775;47
72;167;15881;141158;904539;4781;52047;812058;46
72;168;159065;141336;903419;4784;52038;811819;45
72;169;159072;141956;903653;4789;52126;811589;44
72;170;159008;142024;903359;4781;52027;811349;43
72;171;158949;140646;904245;479;52122;811361;42
72;172;159686;141326;904216;4779;52055;811934;41
72;173;159429;142207;903526;4766;52018;811811;40
72;174;158837;142451;903707;4776;52078;811366;39
72;175;159365;141219;903085;4789;52038;811269;38
72;176;159698;141507;903795;4787;52102;812041;37
72;177;159503;142398;903996;4792;5205;811904;36
72;178;159484;14211;903902;4774;52132;811719;35
72;179;15858;141232;90357;4798;52007;811448;34
72;180;159267;14195;902839;4784;52078;811545;33
72;181;159876;141275;90378;4789;52061;811977;32
72;182;159798;141585;903486;4761;52091;811265;31
72;183;160023;141763;903887;4804;52082;811956;30
72;184;159185;142438;903408;4779;52103;81184;29
72;185;159753;142517;903485;4799;5206;811303;28
72;186;159154;141652;903993;4782;52037;811564;27
72;187;159557;142363;903077;4783;52085;811565;26
72;188;160117;141433;903527;4785;5202;811278;25
72;189;159795;142387;903118;4794;52008;81098;24
72;190;158919;14185;903296;479;52017;810762;23
72;191;159854;142687;903995;479;51983;811186;22
72;192;158867;142185;903681;4783;52066;810656;21
72;193;158852;14180;902821;4797;5203;811238;20
72;194;159991;141767;903119;4803;52011;811349;19
72;195;159735;142179;902619;4785;51995;811386;18
72;196;160041;143182;903999;4813;51986;811106;17
72;197;159887;141988;903991;480;52029;810614;16
72;198;159226;142592;903648;4787;52047;810809;15
72;199;15974;142875;902954;4803;52008;81104;14
72;200;159837;142556;903716;4811;51954;811317;13
72;201;159136;14220;903261;4801;51969;811101;12
72;202;160162;142393;902666;4806;51985;811298;11
72;203;159742;143048;903009;4808;51975;81080;10
72;204;15985;143008;902864;4792;51932;810891;9
72;205;160174;142358;902675;4798;51963;811266;8
72;206;160184;142706;903129;4798;52006;810522;7
72;207;160665;143307;902427;4826;51944;809994;6
72;208;160045;142475;903067;4814;52018;810532;5
72;209;159838;143017;902617;4823;51986;810482;4
72;210;16055;142853;902988;4823;51945;810377;3
72;211;160033;142909;903475;4815;51962;810398;2
72;212;159873;143624;902824;481;52018;810149;1
72;213;159772;142784;903307;4817;51948;810327;0
73;1;159137;140894;904235;4746;52126;812212;212
73;2;159455;141522;904379;4757;52106;812045;211
73;3;15936;141145;903949;4748;52134;812408;210
73;4;15965;140371;904115;4747;52137;811963;209
73;5;158644;141037;904272;477;52099;812189;208
73;6;159668;141412;903884;4748;52104;811773;207
73;7;159301;140935;90370;4761;52121;812262;206
73;8;158611;140254;903587;4769;52085;812284;205
73;9;158795;141317;903708;4753;52138;812109;204
73;10;158684;141507;904087;4744;5210;812234;203
73;11;159456;140769;904228;4756;52114;811856;202
73;12;158623;140249;904561;4767;52116;812372;201
73;13;159206;141163;904159;4756;52105;812157;200
73;14;158775;141379;904606;4753;52109;811513;199
73;15;158955;140719;904694;4758;52106;812233;198
73;16;159253;140925;90451;4757;52106;812562;197
73;17;159318;140447;904044;4749;52173;812512;196
73;18;159946;141379;904059;4763;52085;81240;195
73;19;159826;140978;904335;4753;52068;81200;194
73;20;158901;140602;904456;4763;5214;812319;193
73;21;159156;140415;904477;4748;52111;812338;192
73;22;158643;141403;90398;4744;52166;812866;191
73;23;15925;140553;903724;4745;5212;81177;190
73;24;158504;141179;903838;4745;52183;811839;189
73;25;159264;140369;903991;475;52177;812642;188
73;26;158912;141292;904275;4739;52146;812587;187
73;27;158644;141294;90404;475;52143;812722;186
73;28;158579;140927;904283;4761;52121;812533;185
73;29;159195;141052;903979;476;52065;812651;184
73;30;158484;14088;904155;476;52083;812081;183
73;31;158828;140667;904348;478;52163;812402;182
73;32;158941;140487;90431;4754;52152;812334;181
73;33;158723;141266;904312;4756;52096;813211;180
73;34;159364;141179;904643;4755;52174;812527;179
73;35;158735;140613;904147;476;52124;811964;178
73;36;158484;139725;903988;4759;52133;811617;177
73;37;158791;14146;904117;4751;5214;81245;176
73;38;159822;14137;904223;474;52107;812011;175
73;39;158676;141299;903831;4769;52027;811999;174
73;40;159017;141002;904354;4755;52201;811983;173
73;41;15882;141226;903983;476;52115;811807;172
73;42;158798;140948;903256;4758;52117;81145;171
73;43;158552;141093;903424;4771;52149;812358;170
73;44;159269;140367;904736;476;52122;811902;169
73;45;159213;140874;904078;4778;52133;812544;168
73;46;159368;140865;903916;4755;52135;812266;167
73;47;159673;140998;904061;4761;52116;812214;166
73;48;159682;141577;904334;4742;52183;812259;165
73;49;159491;140838;904001;4758;52143;812195;164
73;50;158879;141773;903892;475;52187;81159;163
73;51;15884;14124;905013;4759;52101;812242;162
73;52;159377;140691;904261;4752;52173;812565;161
73;53;159228;140463;904269;4781;52128;812407;160
73;54;159318;141035;904021;4757;52079;812487;159
73;55;159596;140736;904575;4749;52132;812601;158
73;56;158958;141479;904403;4764;52095;812427;157
73;57;160053;141922;904686;4772;52114;811963;156
73;58;158798;14087;904644;4767;5206;811913;155
73;59;159673;141127;904626;4759;52105;812287;154
73;60;159175;141059;903306;4754;52111;811841;153
73;61;159495;140741;904098;4753;52141;81237;152
73;62;159717;141665;904331;477;5214;812844;151
73;63;158647;141381;903679;4756;5212;812613;150
73;64;159125;140584;904409;4765;52137;811696;149
73;65;15984;141159;904771;4764;52089;811885;148
73;66;158992;141268;903743;4785;5211;812122;147
73;67;159102;140493;904195;4774;52095;812524;146
73;68;159398;141439;903997;4752;52142;811535;145
73;69;15952;140861;904461;476;52173;812454;144
73;70;159067;141003;903598;4739;52113;812149;143
73;71;158529;141199;904271;4766;52121;812611;142
73;72;158818;140765;903803;4746;52106;812075;141
73;73;159177;140879;90451;4764;5208;812091;140
73;74;159553;141989;904412;4762;52096;811852;139
73;75;158661;14193;903621;4752;5214;812456;138
73;76;158996;140575;904225;4774;52136;811939;137
73;77;158459;140957;904134;4763;52093;811768;136
73;78;159089;141545;904257;4782;52144;81233;135
73;79;159364;140681;903634;4754;52162;812049;134
73;80;158848;141424;904067;4756;52079;812163;133
73;81;159286;141423;903937;4766;52119;813212;132
73;82;158229;141453;904012;4758;52177;812491;131
73;83;159714;141077;90403;4759;5209;812299;130
73;84;159218;141262;903799;4775;5215;812563;129
73;85;159572;141936;904162;4766;52054;812257;128
73;86;159528;141025;904682;4753;52125;812213;127
73;87;159798;141025;904473;4762;52053;812125;126
73;88;158971;141873;904397;4762;52064;812553;125
73;89;159417;141575;904629;4765;52049;811697;124
73;90;15969;140702;904309;4764;52112;812389;123
73;91;15957;140879;904576;4767;52046;812962;122
73;92;159077;141366;90444;4754;52142;812225;121
73;93;158532;141561;903765;4752;52094;812576;120
73;94;159509;141065;904387;4765;52084;812617;119
73;95;158573;140563;904166;4769;52093;812003;118
73;96;158793;141602;903898;477;52135;811716;117
73;97;159154;141269;904603;4768;52175;812013;116
73;98;15844;140746;904454;4773;52114;811888;115
73;99;158864;140955;904143;4763;52074;812468;114
73;100;159315;141694;903797;4786;52047;812105;113
73;101;159206;141712;904069;4755;52069;81226;112
73;102;158908;141026;903847;4755;52091;812215;111
73;103;159205;14164;904558;4771;52084;812691;110
73;104;159328;141042;903859;475;52089;812056;109
73;105;159344;141715;903967;4757;52115;812644;108
73;106;159211;141153;904487;4774;52117;812035;107
73;107;159198;141495;904653;4766;52127;812574;106
73;108;158743;140613;904422;4764;52115;812488;105
73;109;159691;140955;903987;4759;52136;811754;104
73;110;158974;141798;904384;4776;5210;811777;103
73;111;159533;141426;904475;4766;5207;812594;102
73;112;15890;141073;904467;4768;52121;812273;101
73;113;159892;140734;903695;4757;52076;811129;100
73;114;160226;141344;904617;4773;52102;811631;99
73;115;158806;141635;904455;4762;52101;812101;98
73;116;159141;141122;905086;4757;52142;811951;97
73;117;158876;140882;904992;4786;5209;811521;96
73;118;158502;141061;904839;4769;52063;811808;95
73;119;159355;141396;904049;4779;52069;811747;94
73;120;158891;141469;903878;4789;52078;812644;93
73;121;15932;141396;903864;4771;52122;812031;92
73;122;159253;140756;903912;4768;52018;812172;91
73;123;159455;141501;903796;4786;52064;812476;90
73;124;158865;141684;903602;4769;52123;812255;89
73;125;159333;140512;904273;4771;52048;811888;88
73;126;159112;141702;903399;4779;52111;812158;87
73;127;159017;141742;904341;4779;52063;811954;86
73;128;159224;141328;904587;4778;52098;811982;85
73;129;159271;141995;904091;4771;52105;811909;84
73;130;159292;141593;904377;4759;52092;812056;83
73;131;159147;141991;904481;477;52106;812503;82
73;132;160066;140979;903784;4765;52026;81190;81
73;133;159374;141183;904191;4774;52057;811952;80
73;134;159318;141094;904604;4753;52088;811616;79
73;135;158812;141193;904563;4772;52033;812313;78
73;136;159644;14123;904372;4782;52084;811826;77
73;137;159551;140953;904491;4771;52078;812085;76
73;138;159605;140798;904401;4772;52085;812238;75
73;139;159528;141418;905125;4785;52057;812472;74
73;140;159876;141451;903633;4771;52037;811953;73
73;141;159769;141201;904801;4766;52033;811853;72
73;142;160205;142047;904661;4767;52063;812537;71
73;143;159499;141124;904172;4776;52099;81242;70
73;144;159472;141577;903639;4796;52109;812497;69
73;145;159509;141866;90306;4787;52044;811859;68
73;146;159787;141005;903827;479;52078;811929;67
73;147;159098;142289;904055;4776;52072;812296;66
73;148;159812;142258;903765;4765;52093;812156;65
73;149;159236;14101;904171;4773;52055;812547;64
73;150;159711;141149;903942;4762;52057;812028;63
73;151;16008;142053;904154;4771;52091;811692;62
73;152;159125;141392;904521;4791;52022;812247;61
73;153;159386;142271;904785;4791;52076;811888;60
73;154;158619;141211;904075;478;52096;811821;59
73;155;159784;14170;904365;4786;5207;811716;58
73;156;159346;141342;904143;4793;52014;811721;57
73;157;159872;142272;903856;477;52069;812007;56
73;158;160097;141875;90442;4765;52066;811923;55
73;159;159471;141564;903974;4778;52069;811796;54
73;160;158793;141188;903648;479;52023;811724;53
73;161;159104;142148;903635;479;52022;811353;52
73;162;158475;141657;903833;478;5202;812114;51
73;163;159712;141703;904707;4783;52089;811488;50
73;164;159349;141429;904231;4781;52039;811909;49
73;165;159284;141279;904509;4789;52091;812092;48
73;166;160177;141918;905265;4771;52075;811916;47
73;167;159312;142214;905118;4774;52012;811848;46
73;168;159745;142003;904306;4793;5203;812105;45
73;169;160356;14176;903073;4804;52065;811941;44
73;170;160025;142009;904282;4779;52011;811617;43
73;171;159465;14144;903874;4788;52033;812101;42
73;172;159461;142606;904255;4797;52074;811934;41
73;173;159441;141517;904256;4781;52021;812149;40
73;174;15993;142539;904189;4791;5205;811045;39
73;175;15917;142368;90406;4796;51973;811674;38
73;176;160143;142253;904292;4767;52081;812067;37
73;177;15965;142706;904202;4786;52082;812111;36
73;178;158743;142077;90410;4812;52065;812182;35
73;179;159929;142274;904504;4799;52018;812228;34
73;180;15958;142184;904453;4794;52011;81218;33
73;181;159777;142072;904132;478;5203;811691;32
73;182;159609;14178;904442;4775;52068;811604;31
73;183;160009;141875;90488;4786;52003;811822;30
73;184;159189;141944;905221;4801;52058;811836;29
73;185;159714;142304;904468;4794;52019;811846;28
73;186;159223;142819;904446;479;51998;811702;27
73;187;159846;142094;90448;4807;51995;811362;26
73;188;159909;14173;903857;4792;51979;811613;25
73;189;160003;142094;904433;4801;52022;811997;24
73;190;160223;14192;904462;4793;52007;812226;23
73;191;159768;142384;903683;4797;51958;81156;22
73;192;160062;141527;904639;4794;52023;81163;21
73;193;160141;142978;904272;4814;51984;81157;20
73;194;159759;142773;903943;4801;51954;811855;19
73;195;159479;141989;904706;4809;52008;811724;18
73;196;159996;143081;904417;4816;5198;81189;17
73;197;159842;142458;904019;4812;51969;811104;16
73;198;160043;142694;904869;4813;52047;81145;15
73;199;159308;142996;903873;4795;51996;811601;14
73;200;160186;142943;904855;4806;52024;811679;13
